gene_id	score	gene_type
ENSG00000152969.15	1.460707146	protein_coding
ENSG00000145916.17	1.460636648	protein_coding
ENSG00000189375.9	1.460564818	protein_coding
ENSG00000167281.17	1.460562182	protein_coding
ENSG00000164935.5	1.460272709	protein_coding
ENSG00000170017.11	1.460209547	protein_coding
ENSG00000092009.9	1.460133146	protein_coding
ENSG00000167131.15	1.460056123	protein_coding
ENSG00000197471.10	1.459855477	protein_coding
ENSG00000159593.13	1.459805612	protein_coding
ENSG00000119915.4	1.459787037	protein_coding
ENSG00000198889.4	1.459717527	protein_coding
ENSG00000250312.5	1.459699703	protein_coding
ENSG00000117594.8	1.459655565	protein_coding
ENSG00000134684.9	1.45954222	protein_coding
ENSG00000172381.4	1.45951682	protein_coding
ENSG00000173267.12	1.459513455	protein_coding
ENSG00000101443.16	1.459470031	protein_coding
ENSG00000123374.9	1.45938073	protein_coding
ENSG00000198804.2	1.459223669	protein_coding
ENSG00000164485.13	1.458465378	protein_coding
ENSG00000085377.12	1.458358669	protein_coding
ENSG00000120705.11	1.458350981	protein_coding
ENSG00000174173.6	1.458266919	protein_coding
ENSG00000102393.8	1.458146442	protein_coding
ENSG00000029725.15	1.457934978	protein_coding
ENSG00000165644.9	1.457930696	protein_coding
ENSG00000261833.2	1.457930014	protein_coding
ENSG00000175137.10	1.457898899	protein_coding
ENSG00000188626.6	1.457514128	protein_coding
ENSG00000170340.10	1.457489575	protein_coding
ENSG00000060491.15	1.457455041	protein_coding
ENSG00000214097.4	1.457278724	protein_coding
ENSG00000166855.8	1.457192764	protein_coding
ENSG00000250091.2	1.457084724	protein_coding
ENSG00000250588.5	1.457070606	protein_coding
ENSG00000181143.14	1.456993774	protein_coding
ENSG00000281523.1	1.456896087	protein_coding
ENSG00000100393.9	1.456876009	protein_coding
ENSG00000123584.7	1.456706093	protein_coding
ENSG00000168961.15	1.456652574	protein_coding
ENSG00000136982.5	1.4566378	protein_coding
ENSG00000128052.8	1.456636364	protein_coding
ENSG00000182362.12	1.456525121	protein_coding
ENSG00000197580.10	1.456469625	protein_coding
ENSG00000078053.15	1.456395626	protein_coding
ENSG00000120889.11	1.456388435	protein_coding
ENSG00000132819.15	1.455951256	protein_coding
ENSG00000198625.11	1.455897238	protein_coding
ENSG00000185947.13	1.455641282	protein_coding
ENSG00000104853.14	1.455556157	protein_coding
ENSG00000187479.5	1.455525952	protein_coding
ENSG00000165076.12	1.455518126	protein_coding
ENSG00000171311.11	1.455431501	protein_coding
ENSG00000175065.10	1.455250323	protein_coding
ENSG00000176155.17	1.455242759	protein_coding
ENSG00000186306.1	1.455122306	protein_coding
ENSG00000139436.19	1.454936092	protein_coding
ENSG00000185090.13	1.454458907	protein_coding
ENSG00000124523.13	1.454248809	protein_coding
ENSG00000197603.12	1.454083252	protein_coding
ENSG00000274209.3	1.453912087	protein_coding
ENSG00000167325.13	1.453653022	protein_coding
ENSG00000129194.6	1.453502841	protein_coding
ENSG00000146267.11	1.453379659	protein_coding
ENSG00000182256.11	1.453332254	protein_coding
ENSG00000189056.12	1.453226591	protein_coding
ENSG00000142513.5	1.453162507	protein_coding
ENSG00000206052.9	1.453028458	protein_coding
ENSG00000228716.5	1.452905432	protein_coding
ENSG00000241978.8	1.452812903	protein_coding
ENSG00000129195.14	1.452511239	protein_coding
ENSG00000125458.5	1.452447893	protein_coding
ENSG00000105289.13	1.452331183	protein_coding
ENSG00000204033.8	1.452245099	protein_coding
ENSG00000142347.15	1.452204655	protein_coding
ENSG00000084112.13	1.452172909	protein_coding
ENSG00000166228.7	1.452165112	protein_coding
ENSG00000203879.10	1.45206482	protein_coding
ENSG00000027001.8	1.452026869	protein_coding
ENSG00000150768.14	1.451948153	protein_coding
ENSG00000169715.13	1.451936926	protein_coding
ENSG00000215045.7	1.451827408	protein_coding
ENSG00000175518.6	1.451696097	protein_coding
ENSG00000212126.3	1.451663206	protein_coding
ENSG00000234444.8	1.451532616	protein_coding
ENSG00000002745.11	1.451298881	protein_coding
ENSG00000205213.12	1.451291869	protein_coding
ENSG00000146013.9	1.450815429	protein_coding
ENSG00000187051.7	1.450798313	protein_coding
ENSG00000197183.11	1.450765122	protein_coding
ENSG00000153094.20	1.450237224	protein_coding
ENSG00000167360.4	1.45023077	protein_coding
ENSG00000126500.3	1.450217957	protein_coding
ENSG00000117174.9	1.449756325	protein_coding
ENSG00000136878.11	1.449752857	protein_coding
ENSG00000019485.11	1.449720449	protein_coding
ENSG00000188133.5	1.449676402	protein_coding
ENSG00000154511.10	1.449378763	protein_coding
ENSG00000188070.9	1.449362401	protein_coding
ENSG00000279782.1	1.449118694	protein_coding
ENSG00000160271.13	1.449036457	protein_coding
ENSG00000213762.9	1.449013328	protein_coding
ENSG00000163377.13	1.448701932	protein_coding
ENSG00000162813.16	1.448598682	protein_coding
ENSG00000133083.13	1.448564589	protein_coding
ENSG00000176894.8	1.448484167	protein_coding
ENSG00000168830.7	1.448383138	protein_coding
ENSG00000107201.8	1.448061407	protein_coding
ENSG00000172967.7	1.448029833	protein_coding
ENSG00000256713.6	1.44800514	protein_coding
ENSG00000075461.5	1.44793023	protein_coding
ENSG00000138768.13	1.44776558	protein_coding
ENSG00000023902.12	1.447683989	protein_coding
ENSG00000134897.12	1.447656141	protein_coding
ENSG00000196367.11	1.447388643	protein_coding
ENSG00000144580.12	1.447234182	protein_coding
ENSG00000155011.7	1.44707583	protein_coding
ENSG00000215440.10	1.447067768	protein_coding
ENSG00000183354.10	1.446953847	protein_coding
ENSG00000188735.11	1.446848738	protein_coding
ENSG00000100191.5	1.446716577	protein_coding
ENSG00000142065.12	1.446478049	protein_coding
ENSG00000149476.13	1.446373939	protein_coding
ENSG00000009780.14	1.44621867	protein_coding
ENSG00000160336.13	1.446211036	protein_coding
ENSG00000154760.12	1.445944662	protein_coding
ENSG00000146857.3	1.445898934	protein_coding
ENSG00000135974.8	1.445660164	protein_coding
ENSG00000198793.11	1.445576923	protein_coding
ENSG00000183087.13	1.445499907	protein_coding
ENSG00000277971.1	1.44530418	protein_coding
ENSG00000114626.16	1.445148868	protein_coding
ENSG00000011523.12	1.444916322	protein_coding
ENSG00000181104.6	1.444759062	protein_coding
ENSG00000137776.15	1.44454853	protein_coding
ENSG00000110060.7	1.444363409	protein_coding
ENSG00000205329.1	1.444334882	protein_coding
ENSG00000186654.19	1.444275774	protein_coding
ENSG00000090776.5	1.444090649	protein_coding
ENSG00000011021.20	1.443959472	protein_coding
ENSG00000116906.10	1.443900002	protein_coding
ENSG00000175063.15	1.443891572	protein_coding
ENSG00000213563.5	1.443829636	protein_coding
ENSG00000241794.1	1.443586804	protein_coding
ENSG00000197111.14	1.443532073	protein_coding
ENSG00000116062.13	1.443362991	protein_coding
ENSG00000071894.13	1.44335811	protein_coding
ENSG00000125864.10	1.443353017	protein_coding
ENSG00000151694.11	1.443304099	protein_coding
ENSG00000165757.8	1.443266075	protein_coding
ENSG00000133874.1	1.443144481	protein_coding
ENSG00000163938.15	1.443129431	protein_coding
ENSG00000167754.11	1.44291959	protein_coding
ENSG00000162981.13	1.442793719	protein_coding
ENSG00000150048.9	1.442763059	protein_coding
ENSG00000186090.9	1.442545092	protein_coding
ENSG00000115828.14	1.442436244	protein_coding
ENSG00000152944.7	1.442425161	protein_coding
ENSG00000205060.9	1.442351865	protein_coding
ENSG00000147955.15	1.442160968	protein_coding
ENSG00000118922.15	1.44211214	protein_coding
ENSG00000130165.9	1.441994397	protein_coding
ENSG00000148229.11	1.441962793	protein_coding
ENSG00000244537.2	1.441632088	protein_coding
ENSG00000111913.14	1.440685582	protein_coding
ENSG00000185909.13	1.440660349	protein_coding
ENSG00000159596.6	1.440572865	protein_coding
ENSG00000112796.8	1.440426049	protein_coding
ENSG00000143156.12	1.440417341	protein_coding
ENSG00000130340.13	1.440394626	protein_coding
ENSG00000181191.11	1.440359106	protein_coding
ENSG00000113407.12	1.4402976	protein_coding
ENSG00000176014.11	1.440013786	protein_coding
ENSG00000188761.10	1.440009034	protein_coding
ENSG00000186395.6	1.439945274	protein_coding
ENSG00000166619.11	1.43973374	protein_coding
ENSG00000113558.17	1.43964057	protein_coding
ENSG00000058404.18	1.439591516	protein_coding
ENSG00000161956.11	1.439379339	protein_coding
ENSG00000198355.4	1.439319405	protein_coding
ENSG00000234409.6	1.439111541	protein_coding
ENSG00000108244.15	1.439078157	protein_coding
ENSG00000183706.4	1.439053396	protein_coding
ENSG00000130748.6	1.439019227	protein_coding
ENSG00000170166.5	1.438983646	protein_coding
ENSG00000242247.9	1.438938283	protein_coding
ENSG00000281571.1	1.43893192	protein_coding
ENSG00000162992.3	1.438833021	protein_coding
ENSG00000198920.8	1.438770151	protein_coding
ENSG00000054690.12	1.438420422	protein_coding
ENSG00000111052.6	1.438154667	protein_coding
ENSG00000178473.6	1.438118592	protein_coding
ENSG00000170175.9	1.438006793	protein_coding
ENSG00000184384.12	1.437927149	protein_coding
ENSG00000004866.17	1.4379256	protein_coding
ENSG00000162604.11	1.437614944	protein_coding
ENSG00000198586.12	1.437494079	protein_coding
ENSG00000144655.13	1.437446126	protein_coding
ENSG00000095777.13	1.437236552	protein_coding
ENSG00000123983.12	1.436352745	protein_coding
ENSG00000169122.10	1.436269969	protein_coding
ENSG00000066629.15	1.436241123	protein_coding
ENSG00000173960.11	1.435837826	protein_coding
ENSG00000183010.15	1.435734236	protein_coding
ENSG00000151651.14	1.435688973	protein_coding
ENSG00000147123.10	1.43566427	protein_coding
ENSG00000100330.14	1.435645957	protein_coding
ENSG00000095370.18	1.435350806	protein_coding
ENSG00000205927.4	1.435263708	protein_coding
ENSG00000181061.12	1.435215373	protein_coding
ENSG00000160310.15	1.435190292	protein_coding
ENSG00000169193.10	1.435002873	protein_coding
ENSG00000261130.4	1.434724102	protein_coding
ENSG00000008405.10	1.434610615	protein_coding
ENSG00000171501.8	1.434593295	protein_coding
ENSG00000163935.12	1.434546978	protein_coding
ENSG00000164742.13	1.434355727	protein_coding
ENSG00000205220.10	1.434307269	protein_coding
ENSG00000185475.7	1.434149785	protein_coding
ENSG00000138622.3	1.434110825	protein_coding
ENSG00000002822.14	1.433891706	protein_coding
ENSG00000157992.11	1.433754897	protein_coding
ENSG00000167619.10	1.433485474	protein_coding
ENSG00000167904.13	1.433016367	protein_coding
ENSG00000165194.13	1.433002981	protein_coding
ENSG00000126756.10	1.432660307	protein_coding
ENSG00000100028.10	1.43265755	protein_coding
ENSG00000034713.6	1.432646547	protein_coding
ENSG00000140478.13	1.432375437	protein_coding
ENSG00000213077.5	1.432279173	protein_coding
ENSG00000125356.6	1.432224536	protein_coding
ENSG00000119929.11	1.43201434	protein_coding
ENSG00000163092.18	1.431983841	protein_coding
ENSG00000167183.2	1.431905998	protein_coding
ENSG00000160712.11	1.431642068	protein_coding
ENSG00000133935.6	1.43163477	protein_coding
ENSG00000162779.19	1.431304684	protein_coding
ENSG00000213892.9	1.431259497	protein_coding
ENSG00000172817.3	1.431256817	protein_coding
ENSG00000081154.10	1.431230231	protein_coding
ENSG00000106462.9	1.430446542	protein_coding
ENSG00000172497.7	1.430432195	protein_coding
ENSG00000110200.7	1.430383976	protein_coding
ENSG00000264058.1	1.430318176	protein_coding
ENSG00000114744.7	1.430305133	protein_coding
ENSG00000116514.15	1.430202148	protein_coding
ENSG00000140259.6	1.430167198	protein_coding
ENSG00000118058.19	1.43012408	protein_coding
ENSG00000178623.10	1.429852092	protein_coding
ENSG00000090889.11	1.429766129	protein_coding
ENSG00000135698.8	1.429735869	protein_coding
ENSG00000221988.11	1.429690638	protein_coding
ENSG00000156502.12	1.429566611	protein_coding
ENSG00000030582.15	1.429465966	protein_coding
ENSG00000065978.16	1.429461587	protein_coding
ENSG00000257017.7	1.429437633	protein_coding
ENSG00000255526.5	1.42920185	protein_coding
ENSG00000172689.1	1.428582852	protein_coding
ENSG00000149761.7	1.428573057	protein_coding
ENSG00000244607.4	1.427817871	protein_coding
ENSG00000174871.9	1.427504026	protein_coding
ENSG00000173699.14	1.427459859	protein_coding
ENSG00000130749.8	1.427300669	protein_coding
ENSG00000279624.2	1.427186217	protein_coding
ENSG00000008988.8	1.427121545	protein_coding
ENSG00000124784.7	1.426892636	protein_coding
ENSG00000196260.3	1.426888058	protein_coding
ENSG00000198455.4	1.4268557	protein_coding
ENSG00000133105.6	1.426680698	protein_coding
ENSG00000140873.14	1.426611463	protein_coding
ENSG00000041515.14	1.426414341	protein_coding
ENSG00000233050.1	1.425942341	protein_coding
ENSG00000101342.8	1.425919856	protein_coding
ENSG00000112214.9	1.425806452	protein_coding
ENSG00000119004.13	1.425589975	protein_coding
ENSG00000168038.9	1.425441822	protein_coding
ENSG00000197093.9	1.425322365	protein_coding
ENSG00000106785.13	1.425147921	protein_coding
ENSG00000183255.10	1.425129604	protein_coding
ENSG00000268193.4	1.425117489	protein_coding
ENSG00000155111.13	1.424989511	protein_coding
ENSG00000104327.6	1.424966862	protein_coding
ENSG00000129204.15	1.424938086	protein_coding
ENSG00000132953.15	1.424911339	protein_coding
ENSG00000177119.14	1.424749836	protein_coding
ENSG00000181789.13	1.424435868	protein_coding
ENSG00000113240.11	1.424434794	protein_coding
ENSG00000261221.3	1.424287313	protein_coding
ENSG00000277858.1	1.424170533	protein_coding
ENSG00000205279.7	1.424082511	protein_coding
ENSG00000149489.7	1.423923548	protein_coding
ENSG00000240386.3	1.423915646	protein_coding
ENSG00000129515.17	1.423895208	protein_coding
ENSG00000198000.10	1.423873233	protein_coding
ENSG00000148248.12	1.423436584	protein_coding
ENSG00000141576.13	1.423166314	protein_coding
ENSG00000177200.14	1.422995757	protein_coding
ENSG00000233438.1	1.422833023	protein_coding
ENSG00000185404.15	1.422733816	protein_coding
ENSG00000108604.14	1.422699112	protein_coding
ENSG00000203797.8	1.422690196	protein_coding
ENSG00000157152.15	1.422583744	protein_coding
ENSG00000168329.12	1.422551088	protein_coding
ENSG00000112200.15	1.422343398	protein_coding
ENSG00000278570.3	1.422165369	protein_coding
ENSG00000116833.12	1.42215107	protein_coding
ENSG00000048052.20	1.422145097	protein_coding
ENSG00000228856.3	1.421891883	protein_coding
ENSG00000035115.20	1.421800464	protein_coding
ENSG00000115677.15	1.421739146	protein_coding
ENSG00000237441.8	1.421724382	protein_coding
ENSG00000112062.9	1.421707893	protein_coding
ENSG00000132376.18	1.421394716	protein_coding
ENSG00000185164.13	1.421353393	protein_coding
ENSG00000165643.9	1.421349188	protein_coding
ENSG00000022840.14	1.421264016	protein_coding
ENSG00000168746.7	1.421072544	protein_coding
ENSG00000111704.9	1.421046715	protein_coding
ENSG00000188368.8	1.420734527	protein_coding
ENSG00000104738.15	1.420700329	protein_coding
ENSG00000176244.6	1.420599487	protein_coding
ENSG00000134884.12	1.420432898	protein_coding
ENSG00000162852.12	1.42041625	protein_coding
ENSG00000132549.17	1.42033058	protein_coding
ENSG00000273045.4	1.420268403	protein_coding
ENSG00000146733.12	1.420208786	protein_coding
ENSG00000177954.10	1.420142702	protein_coding
ENSG00000129353.13	1.419862274	protein_coding
ENSG00000162896.5	1.419516541	protein_coding
ENSG00000162368.12	1.419347062	protein_coding
ENSG00000259171.1	1.419270453	protein_coding
ENSG00000145536.14	1.419071996	protein_coding
ENSG00000166984.10	1.418687987	protein_coding
ENSG00000058056.7	1.418664836	protein_coding
ENSG00000125823.11	1.418635926	protein_coding
ENSG00000177694.13	1.41856699	protein_coding
ENSG00000036530.7	1.418560591	protein_coding
ENSG00000254470.2	1.418469872	protein_coding
ENSG00000163827.11	1.418443972	protein_coding
ENSG00000129250.10	1.418386464	protein_coding
ENSG00000166800.8	1.41835253	protein_coding
ENSG00000130368.5	1.418028553	protein_coding
ENSG00000007341.17	1.417872542	protein_coding
ENSG00000160716.4	1.417819974	protein_coding
ENSG00000066027.10	1.417703879	protein_coding
ENSG00000178234.11	1.417465421	protein_coding
ENSG00000118369.11	1.417325483	protein_coding
ENSG00000185652.10	1.417286929	protein_coding
ENSG00000138495.5	1.417077277	protein_coding
ENSG00000163755.7	1.4168601	protein_coding
ENSG00000152601.16	1.416746068	protein_coding
ENSG00000139597.15	1.416666458	protein_coding
ENSG00000172006.10	1.41646732	protein_coding
ENSG00000188611.13	1.416405727	protein_coding
ENSG00000168280.15	1.416269704	protein_coding
ENSG00000182447.4	1.415869546	protein_coding
ENSG00000113368.10	1.415764824	protein_coding
ENSG00000122566.19	1.415721302	protein_coding
ENSG00000133027.16	1.415488007	protein_coding
ENSG00000224051.5	1.415475408	protein_coding
ENSG00000186971.3	1.415308843	protein_coding
ENSG00000172201.9	1.414945787	protein_coding
ENSG00000140943.15	1.414735305	protein_coding
ENSG00000174417.2	1.414401224	protein_coding
ENSG00000138136.6	1.414383619	protein_coding
ENSG00000100079.6	1.414341565	protein_coding
ENSG00000067082.13	1.414272114	protein_coding
ENSG00000143297.17	1.414205719	protein_coding
ENSG00000111335.11	1.413999992	protein_coding
ENSG00000138385.14	1.413847215	protein_coding
ENSG00000204962.5	1.413683965	protein_coding
ENSG00000120658.11	1.413649573	protein_coding
ENSG00000117500.11	1.413619432	protein_coding
ENSG00000105738.9	1.413558581	protein_coding
ENSG00000143106.11	1.413398695	protein_coding
ENSG00000109099.12	1.413320775	protein_coding
ENSG00000113119.11	1.413312123	protein_coding
ENSG00000259066.4	1.413238659	protein_coding
ENSG00000232040.2	1.413201475	protein_coding
ENSG00000104381.11	1.413183956	protein_coding
ENSG00000213759.7	1.413040925	protein_coding
ENSG00000178226.9	1.412735204	protein_coding
ENSG00000102078.14	1.412556954	protein_coding
ENSG00000173068.16	1.412359509	protein_coding
ENSG00000164897.11	1.412192178	protein_coding
ENSG00000140983.12	1.412167999	protein_coding
ENSG00000065243.17	1.412166113	protein_coding
ENSG00000161714.10	1.412037911	protein_coding
ENSG00000126861.4	1.412013293	protein_coding
ENSG00000174697.4	1.411922836	protein_coding
ENSG00000163714.16	1.411506913	protein_coding
ENSG00000205323.7	1.411453825	protein_coding
ENSG00000171643.12	1.411208398	protein_coding
ENSG00000256892.2	1.411078168	protein_coding
ENSG00000180263.12	1.411039049	protein_coding
ENSG00000129566.11	1.41103334	protein_coding
ENSG00000243251.5	1.410953918	protein_coding
ENSG00000204246.2	1.410913174	protein_coding
ENSG00000179639.9	1.410892726	protein_coding
ENSG00000213246.5	1.410878267	protein_coding
ENSG00000112486.13	1.410851097	protein_coding
ENSG00000167996.14	1.410844015	protein_coding
ENSG00000198522.12	1.410836029	protein_coding
ENSG00000116771.5	1.41074548	protein_coding
ENSG00000187742.13	1.410643881	protein_coding
ENSG00000076716.8	1.410489503	protein_coding
ENSG00000121743.3	1.410455928	protein_coding
ENSG00000177143.4	1.41044181	protein_coding
ENSG00000160994.3	1.410336062	protein_coding
ENSG00000174791.9	1.410131722	protein_coding
ENSG00000185888.5	1.410107444	protein_coding
ENSG00000121281.11	1.409825958	protein_coding
ENSG00000156313.11	1.409764934	protein_coding
ENSG00000108510.8	1.409667638	protein_coding
ENSG00000169567.10	1.409589547	protein_coding
ENSG00000174514.11	1.409387841	protein_coding
ENSG00000115998.6	1.409258051	protein_coding
ENSG00000102243.11	1.409095192	protein_coding
ENSG00000134602.14	1.409087695	protein_coding
ENSG00000171970.11	1.40877433	protein_coding
ENSG00000204967.9	1.408762292	protein_coding
ENSG00000167258.12	1.408713435	protein_coding
ENSG00000197785.12	1.408306852	protein_coding
ENSG00000172167.6	1.407850138	protein_coding
ENSG00000136371.8	1.407777287	protein_coding
ENSG00000150593.14	1.407768973	protein_coding
ENSG00000215114.6	1.40766293	protein_coding
ENSG00000123992.17	1.407407927	protein_coding
ENSG00000042781.11	1.407384236	protein_coding
ENSG00000118276.10	1.407280124	protein_coding
ENSG00000117009.10	1.407155787	protein_coding
ENSG00000280108.1	1.407140985	protein_coding
ENSG00000279018.1	1.407116315	protein_coding
ENSG00000185920.14	1.407022113	protein_coding
ENSG00000181472.4	1.40622075	protein_coding
ENSG00000154928.15	1.405823374	protein_coding
ENSG00000155962.11	1.405589984	protein_coding
ENSG00000073737.15	1.405525274	protein_coding
ENSG00000142945.11	1.40542949	protein_coding
ENSG00000187605.14	1.405311373	protein_coding
ENSG00000161513.10	1.405058184	protein_coding
ENSG00000164830.16	1.404878078	protein_coding
ENSG00000058729.9	1.404720416	protein_coding
ENSG00000184619.3	1.404662814	protein_coding
ENSG00000159423.15	1.404590139	protein_coding
ENSG00000136160.13	1.404348835	protein_coding
ENSG00000127863.14	1.403916016	protein_coding
ENSG00000108592.15	1.403711486	protein_coding
ENSG00000135506.14	1.403586112	protein_coding
ENSG00000164818.14	1.403546431	protein_coding
ENSG00000148824.17	1.403390677	protein_coding
ENSG00000105538.7	1.403386427	protein_coding
ENSG00000185432.11	1.403283213	protein_coding
ENSG00000013523.8	1.403199915	protein_coding
ENSG00000168813.15	1.403117791	protein_coding
ENSG00000168826.14	1.402892487	protein_coding
ENSG00000277865.3	1.402676468	protein_coding
ENSG00000186925.6	1.402297433	protein_coding
ENSG00000173821.18	1.402208462	protein_coding
ENSG00000110876.9	1.402162988	protein_coding
ENSG00000143257.10	1.402098489	protein_coding
ENSG00000171180.1	1.401824869	protein_coding
ENSG00000139437.16	1.401789499	protein_coding
ENSG00000179673.4	1.401550337	protein_coding
ENSG00000197912.12	1.401534688	protein_coding
ENSG00000185942.10	1.401491023	protein_coding
ENSG00000168214.19	1.40133063	protein_coding
ENSG00000171448.8	1.401312928	protein_coding
ENSG00000174521.7	1.401189785	protein_coding
ENSG00000254585.2	1.401153506	protein_coding
ENSG00000259164.1	1.401105292	protein_coding
ENSG00000225828.1	1.401083441	protein_coding
ENSG00000105053.9	1.400966192	protein_coding
ENSG00000196505.9	1.40092865	protein_coding
ENSG00000151576.9	1.400850757	protein_coding
ENSG00000038219.11	1.400816129	protein_coding
ENSG00000144566.9	1.400742973	protein_coding
ENSG00000124098.9	1.40073517	protein_coding
ENSG00000070019.4	1.400713026	protein_coding
ENSG00000140675.11	1.400565673	protein_coding
ENSG00000068024.15	1.400456388	protein_coding
ENSG00000186583.10	1.400230625	protein_coding
ENSG00000196159.10	1.400160676	protein_coding
ENSG00000143278.3	1.400071895	protein_coding
ENSG00000108187.14	1.399946725	protein_coding
ENSG00000186665.8	1.399668003	protein_coding
ENSG00000159708.16	1.399629085	protein_coding
ENSG00000073614.10	1.399484934	protein_coding
ENSG00000126012.10	1.399469422	protein_coding
ENSG00000197272.2	1.399283923	protein_coding
ENSG00000132646.9	1.399260549	protein_coding
ENSG00000130544.10	1.39845135	protein_coding
ENSG00000171595.12	1.398324801	protein_coding
ENSG00000169717.6	1.398096025	protein_coding
ENSG00000104537.15	1.398059682	protein_coding
ENSG00000214413.6	1.397706556	protein_coding
ENSG00000099365.8	1.397696782	protein_coding
ENSG00000160633.11	1.397548837	protein_coding
ENSG00000105711.9	1.397355056	protein_coding
ENSG00000101365.19	1.39729229	protein_coding
ENSG00000174348.12	1.397281741	protein_coding
ENSG00000110619.15	1.397159472	protein_coding
ENSG00000280130.1	1.396965086	protein_coding
ENSG00000198092.5	1.396953506	protein_coding
ENSG00000141161.10	1.396901952	protein_coding
ENSG00000090932.9	1.396821455	protein_coding
ENSG00000260371.1	1.396807541	protein_coding
ENSG00000152661.7	1.396799707	protein_coding
ENSG00000066855.14	1.396650838	protein_coding
ENSG00000162771.7	1.396589614	protein_coding
ENSG00000102312.19	1.395587811	protein_coding
ENSG00000073734.8	1.39542247	protein_coding
ENSG00000143409.14	1.395068647	protein_coding
ENSG00000134824.12	1.394979146	protein_coding
ENSG00000182389.17	1.394894771	protein_coding
ENSG00000181090.16	1.394795701	protein_coding
ENSG00000147592.7	1.394592084	protein_coding
ENSG00000135775.12	1.394552387	protein_coding
ENSG00000047648.20	1.394514822	protein_coding
ENSG00000063177.11	1.394399408	protein_coding
ENSG00000105486.12	1.394104362	protein_coding
ENSG00000170948.3	1.394026792	protein_coding
ENSG00000127993.13	1.394012176	protein_coding
ENSG00000274527.3	1.393998776	protein_coding
ENSG00000145022.4	1.39388843	protein_coding
ENSG00000116133.10	1.393458429	protein_coding
ENSG00000104177.16	1.393126676	protein_coding
ENSG00000196476.10	1.393054252	protein_coding
ENSG00000172938.3	1.39260985	protein_coding
ENSG00000204160.10	1.392487695	protein_coding
ENSG00000171241.7	1.392310381	protein_coding
ENSG00000136950.12	1.392187248	protein_coding
ENSG00000088038.16	1.392147778	protein_coding
ENSG00000136783.9	1.39210634	protein_coding
ENSG00000183067.5	1.391886924	protein_coding
ENSG00000163497.2	1.391768439	protein_coding
ENSG00000164841.4	1.391604988	protein_coding
ENSG00000072274.11	1.391490414	protein_coding
ENSG00000105649.8	1.391421663	protein_coding
ENSG00000156738.16	1.391261274	protein_coding
ENSG00000162706.11	1.39107716	protein_coding
ENSG00000014138.7	1.391055814	protein_coding
ENSG00000280603.1	1.390901111	protein_coding
ENSG00000196466.9	1.390669312	protein_coding
ENSG00000049323.14	1.390609312	protein_coding
ENSG00000184363.8	1.39052467	protein_coding
ENSG00000103275.17	1.390337304	protein_coding
ENSG00000198090.3	1.390334426	protein_coding
ENSG00000187796.12	1.389965441	protein_coding
ENSG00000204767.3	1.38988789	protein_coding
ENSG00000091039.15	1.389856654	protein_coding
ENSG00000118894.13	1.389690485	protein_coding
ENSG00000235942.2	1.389314091	protein_coding
ENSG00000037280.14	1.388886957	protein_coding
ENSG00000177257.2	1.388848011	protein_coding
ENSG00000178935.5	1.388658495	protein_coding
ENSG00000112038.16	1.388439765	protein_coding
ENSG00000177885.12	1.388344372	protein_coding
ENSG00000185055.9	1.388172195	protein_coding
ENSG00000112212.10	1.388119388	protein_coding
ENSG00000196437.9	1.388070855	protein_coding
ENSG00000108797.10	1.387596242	protein_coding
ENSG00000198937.8	1.38750304	protein_coding
ENSG00000161999.10	1.387382412	protein_coding
ENSG00000101745.14	1.387339498	protein_coding
ENSG00000174282.10	1.387310261	protein_coding
ENSG00000129354.10	1.387231267	protein_coding
ENSG00000165164.11	1.387065835	protein_coding
ENSG00000025156.11	1.386971213	protein_coding
ENSG00000197915.5	1.386970563	protein_coding
ENSG00000030419.15	1.38690228	protein_coding
ENSG00000132424.13	1.386761165	protein_coding
ENSG00000100296.12	1.386725167	protein_coding
ENSG00000198445.4	1.38672093	protein_coding
ENSG00000123561.13	1.386676401	protein_coding
ENSG00000147804.8	1.386233734	protein_coding
ENSG00000188522.13	1.386011831	protein_coding
ENSG00000103187.7	1.38600278	protein_coding
ENSG00000197816.12	1.385988099	protein_coding
ENSG00000204449.3	1.3859172	protein_coding
ENSG00000184481.15	1.385543461	protein_coding
ENSG00000060069.15	1.38551434	protein_coding
ENSG00000165185.13	1.385077165	protein_coding
ENSG00000112494.8	1.384981937	protein_coding
ENSG00000180264.9	1.384390289	protein_coding
ENSG00000169903.6	1.384366421	protein_coding
ENSG00000229183.7	1.384340583	protein_coding
ENSG00000188859.6	1.38419001	protein_coding
ENSG00000105889.13	1.384051339	protein_coding
ENSG00000204703.4	1.383548247	protein_coding
ENSG00000255073.7	1.383497621	protein_coding
ENSG00000181072.10	1.383095726	protein_coding
ENSG00000180917.15	1.382815586	protein_coding
ENSG00000233412.3	1.382531919	protein_coding
ENSG00000196233.10	1.382523134	protein_coding
ENSG00000113889.10	1.382480276	protein_coding
ENSG00000113520.9	1.382331406	protein_coding
ENSG00000071189.20	1.382062747	protein_coding
ENSG00000130762.13	1.381711994	protein_coding
ENSG00000056277.14	1.381689808	protein_coding
ENSG00000177576.9	1.381353477	protein_coding
ENSG00000142327.10	1.381262593	protein_coding
ENSG00000155858.5	1.381245561	protein_coding
ENSG00000106733.19	1.380884283	protein_coding
ENSG00000187583.9	1.380700255	protein_coding
ENSG00000162366.6	1.380418267	protein_coding
ENSG00000135392.14	1.380299877	protein_coding
